x utau delta99 delta* theta beta Ue Reth 
4.81933594e+02 3.69988072e-02 1.66312867e+01 3.93993969e+00 2.41858469e+00 1.37802429e+00 8.69867933e-01 9.46732170e+02
4.83398438e+02 3.69253391e-02 1.66881058e+01 3.95950702e+00 2.42928427e+00 1.38355979e+00 8.69095804e-01 9.50076343e+02
4.84863281e+02 3.68513341e-02 1.67496809e+01 3.98238167e+00 2.44343220e+00 1.39196603e+00 8.68292608e-01 9.54726351e+02
4.86328125e+02 3.67778152e-02 1.68099301e+01 4.00154192e+00 2.45392160e+00 1.39720103e+00 8.67485865e-01 9.57934037e+02
4.87792969e+02 3.67063926e-02 1.68693320e+01 4.02079028e+00 2.46445392e+00 1.40230370e+00 8.66688115e-01 9.61160815e+02
4.89257812e+02 3.66372486e-02 1.69280491e+01 4.04013907e+00 2.47503459e+00 1.40720131e+00 8.65900301e-01 9.64409938e+02
4.90722656e+02 3.65675342e-02 1.69861722e+01 4.05959516e+00 2.48566460e+00 1.41204998e+00 8.65123023e-01 9.67682553e+02
4.92187500e+02 3.64952547e-02 1.70436606e+01 4.07914854e+00 2.49633691e+00 1.41707995e+00 8.64355783e-01 9.70975460e+02
4.93652344e+02 3.64229446e-02 1.71005652e+01 4.09879697e+00 2.50705072e+00 1.42207354e+00 8.63598592e-01 9.74288461e+02
4.95117188e+02 3.63525634e-02 1.71602117e+01 4.12206143e+00 2.52138906e+00 1.42998281e+00 8.62835028e-01 9.78994260e+02
4.96582031e+02 3.62832080e-02 1.72209882e+01 4.14132222e+00 2.53190103e+00 1.43445833e+00 8.62047198e-01 9.82178187e+02
4.98046875e+02 3.62151503e-02 1.72808942e+01 4.16067146e+00 2.54245339e+00 1.43881540e+00 8.61268785e-01 9.85381086e+02
4.99511719e+02 3.61482962e-02 1.73400039e+01 4.18010890e+00 2.55304565e+00 1.44305309e+00 8.60499893e-01 9.88602977e+02
5.00976562e+02 3.60806508e-02 1.73983986e+01 4.19963590e+00 2.56367810e+00 1.44728235e+00 8.59740727e-01 9.91844311e+02
5.02441406e+02 3.60116797e-02 1.74561672e+01 4.21925799e+00 2.57435481e+00 1.45160059e+00 8.58991757e-01 9.95107304e+02
5.03906250e+02 3.59432257e-02 1.75133510e+01 4.23897786e+00 2.58507775e+00 1.45595571e+00 8.58253262e-01 9.98393135e+02
5.05371094e+02 3.58765972e-02 1.75699118e+01 4.25878700e+00 2.59584124e+00 1.46018120e+00 8.57524805e-01 1.00169921e+03
5.06835938e+02 3.58111518e-02 1.76314985e+01 4.28194703e+00 2.61012383e+00 1.46701477e+00 8.56764920e-01 1.00631814e+03
5.08300781e+02 3.57457050e-02 1.76917996e+01 4.30133951e+00 2.62068002e+00 1.47093377e+00 8.56005969e-01 1.00949298e+03
5.09765625e+02 3.56795657e-02 1.77514195e+01 4.32082837e+00 2.63128474e+00 1.47473975e+00 8.55257252e-01 1.01269141e+03
5.11230469e+02 3.56139270e-02 1.78103434e+01 4.34040783e+00 2.64193305e+00 1.47841534e+00 8.54518506e-01 1.01591131e+03
5.12695312e+02 3.55491147e-02 1.78686210e+01 4.36007851e+00 2.65262346e+00 1.48209191e+00 8.53789871e-01 1.01915237e+03
5.14160156e+02 3.54847927e-02 1.79262872e+01 4.37983970e+00 2.66335511e+00 1.48574876e+00 8.53071406e-01 1.02241444e+03
5.15625000e+02 3.54210892e-02 1.79833113e+01 4.39968427e+00 2.67412485e+00 1.48936250e+00 8.52362766e-01 1.02569600e+03
5.17089844e+02 3.53584134e-02 1.80424171e+01 4.42326836e+00 2.68862865e+00 1.49596303e+00 8.51652411e-01 1.03039968e+03
5.18554688e+02 3.52973583e-02 1.81034348e+01 4.44268388e+00 2.69918637e+00 1.49916548e+00 8.50914594e-01 1.03354968e+03
5.20019531e+02 3.52359341e-02 1.81637601e+01 4.46218688e+00 2.70978698e+00 1.50228893e+00 8.50186595e-01 1.03672106e+03
5.21484375e+02 3.51724624e-02 1.82233848e+01 4.48177445e+00 2.72042710e+00 1.50553706e+00 8.49468319e-01 1.03991249e+03
5.22949219e+02 3.51081979e-02 1.82822862e+01 4.50144139e+00 2.73110307e+00 1.50884192e+00 8.48759534e-01 1.04312240e+03
5.24414062e+02 3.50443378e-02 1.83404402e+01 4.52118063e+00 2.74181085e+00 1.51214387e+00 8.48059910e-01 1.04634894e+03
5.25878906e+02 3.49814310e-02 1.83978637e+01 4.54098879e+00 2.75254912e+00 1.51540902e+00 8.47369334e-01 1.04959157e+03
5.27343750e+02 3.49190013e-02 1.84547136e+01 4.56087800e+00 2.76332555e+00 1.51859685e+00 8.46688630e-01 1.05285435e+03
5.28808594e+02 3.48573075e-02 1.85161537e+01 4.58437799e+00 2.77780340e+00 1.52466130e+00 8.45992086e-01 1.05749986e+03
5.30273438e+02 3.47965593e-02 1.85776189e+01 4.60387589e+00 2.78839879e+00 1.52738301e+00 8.45285947e-01 1.06064744e+03
5.31738281e+02 3.47365644e-02 1.86382654e+01 4.62344816e+00 2.79903299e+00 1.53004953e+00 8.44588991e-01 1.06381460e+03
5.33203125e+02 3.46778833e-02 1.86981518e+01 4.64309848e+00 2.80970785e+00 1.53266465e+00 8.43901521e-01 1.06700253e+03
5.34667969e+02 3.46207690e-02 1.87573042e+01 4.66282326e+00 2.82042073e+00 1.53517317e+00 8.43223417e-01 1.07021016e+03
5.36132812e+02 3.45646260e-02 1.88158386e+01 4.68262924e+00 2.83117357e+00 1.53759202e+00 8.42555167e-01 1.07343897e+03
5.37597656e+02 3.45083324e-02 1.88738325e+01 4.70252341e+00 2.84196771e+00 1.54000970e+00 8.41897278e-01 1.07669020e+03
5.39062500e+02 3.44526364e-02 1.89325416e+01 4.72640999e+00 2.85666243e+00 1.54553463e+00 8.41251266e-01 1.08142690e+03
5.40527344e+02 3.43988442e-02 1.89949009e+01 4.74585319e+00 2.86723369e+00 1.54757023e+00 8.40566139e-01 1.08454480e+03
5.41992188e+02 3.43449188e-02 1.90563628e+01 4.76536197e+00 2.87783553e+00 1.54968440e+00 8.39889787e-01 1.08767910e+03
5.43457031e+02 3.42900146e-02 1.91171289e+01 4.78495077e+00 2.88847589e+00 1.55185978e+00 8.39223118e-01 1.09083409e+03
5.44921875e+02 3.42344579e-02 1.91772365e+01 4.80461967e+00 2.89915466e+00 1.55415046e+00 8.38566199e-01 1.09400990e+03
5.46386719e+02 3.41769294e-02 1.92366765e+01 4.82436522e+00 2.90986964e+00 1.55664136e+00 8.37918906e-01 1.09720565e+03
5.47851562e+02 3.41190017e-02 1.92955187e+01 4.84419094e+00 2.92062322e+00 1.55907246e+00 8.37281511e-01 1.10042272e+03
5.49316406e+02 3.40622542e-02 1.93538174e+01 4.86409978e+00 2.93141753e+00 1.56142125e+00 8.36654243e-01 1.10366231e+03
5.50781250e+02 3.40058380e-02 1.94148604e+01 4.88783186e+00 2.94605876e+00 1.56687031e+00 8.36022747e-01 1.10833746e+03
5.52246094e+02 3.39494513e-02 1.94773711e+01 4.90725566e+00 2.95662152e+00 1.56911503e+00 8.35367493e-01 1.11143948e+03
5.53710938e+02 3.38924292e-02 1.95388416e+01 4.92672691e+00 2.96720719e+00 1.57139557e+00 8.34720036e-01 1.11455428e+03
5.55175781e+02 3.38354951e-02 1.95993826e+01 4.94625231e+00 2.97781968e+00 1.57359405e+00 8.34080816e-01 1.11768402e+03
5.56640625e+02 3.37802636e-02 1.96591068e+01 4.96584012e+00 2.98846395e+00 1.57557583e+00 8.33450350e-01 1.12083135e+03
5.58105469e+02 3.37269619e-02 1.97179969e+01 4.98548288e+00 2.99913474e+00 1.57747884e+00 8.32828289e-01 1.12399391e+03
5.59570312e+02 3.36750347e-02 1.97760570e+01 5.00517286e+00 3.00982645e+00 1.57934970e+00 8.32214267e-01 1.12716923e+03
5.61035156e+02 3.36247552e-02 1.98333245e+01 5.02490713e+00 3.02053644e+00 1.58087458e+00 8.31608165e-01 1.13035625e+03
5.62500000e+02 3.35754263e-02 1.98945438e+01 5.04833231e+00 3.03504959e+00 1.58558685e+00 8.30985758e-01 1.13493734e+03
5.63964844e+02 3.35249146e-02 1.99559492e+01 5.06756835e+00 3.04551836e+00 1.58694274e+00 8.30352293e-01 1.13798392e+03
5.65429688e+02 3.34726494e-02 2.00164910e+01 5.08686003e+00 3.05601427e+00 1.58869611e+00 8.29727063e-01 1.14104599e+03
5.66894531e+02 3.34195716e-02 2.00761689e+01 5.10620375e+00 3.06653595e+00 1.59050454e+00 8.29109931e-01 1.14412293e+03
5.68359375e+02 3.33658423e-02 2.01350280e+01 5.12559781e+00 3.07708300e+00 1.59227690e+00 8.28500845e-01 1.14721464e+03
5.69824219e+02 3.33124605e-02 2.01930997e+01 5.14504020e+00 3.08765565e+00 1.59407116e+00 8.27899727e-01 1.15032117e+03
5.71289062e+02 3.32622698e-02 2.02504903e+01 5.16453998e+00 3.09826055e+00 1.59555029e+00 8.27307101e-01 1.15344583e+03
5.72753906e+02 3.32153391e-02 2.03073041e+01 5.18410556e+00 3.10890192e+00 1.59678944e+00 8.26723461e-01 1.15659097e+03
5.74218750e+02 3.31702373e-02 2.03686718e+01 5.20737543e+00 3.12338407e+00 1.60086375e+00 8.26121631e-01 1.16113281e+03
5.75683594e+02 3.31257048e-02 2.04295882e+01 5.22644722e+00 3.13379733e+00 1.60171053e+00 8.25511947e-01 1.16414421e+03
5.77148438e+02 3.30806295e-02 2.04896377e+01 5.24556894e+00 3.14423642e+00 1.60262753e+00 8.24910083e-01 1.16717055e+03
5.78613281e+02 3.30361931e-02 2.05489492e+01 5.26474898e+00 3.15470654e+00 1.60342851e+00 8.24316506e-01 1.17021450e+03
5.80078125e+02 3.29924161e-02 2.06075913e+01 5.28398914e+00 3.16520801e+00 1.60421720e+00 8.23731343e-01 1.17327647e+03
5.81542969e+02 3.29474019e-02 2.06655977e+01 5.30328857e+00 3.17573936e+00 1.60508585e+00 8.23154593e-01 1.17635600e+03
5.83007812e+02 3.29012656e-02 2.07229385e+01 5.32264235e+00 3.18629796e+00 1.60606394e+00 8.22586040e-01 1.17945190e+03
5.84472656e+02 3.28550911e-02 2.07796319e+01 5.34204666e+00 3.19688243e+00 1.60706880e+00 8.22025532e-01 1.18256354e+03
5.85937500e+02 3.28112520e-02 2.08410971e+01 5.36522835e+00 3.21136988e+00 1.61087049e+00 8.21449165e-01 1.18708970e+03
5.87402344e+02 3.27715685e-02 2.09025584e+01 5.38417688e+00 3.22175572e+00 1.61110876e+00 8.20865530e-01 1.19008270e+03
5.88867188e+02 3.27326714e-02 2.09631802e+01 5.40317421e+00 3.23216892e+00 1.61108133e+00 8.20289506e-01 1.19309141e+03
5.90332031e+02 3.26919430e-02 2.10229785e+01 5.42221784e+00 3.24260705e+00 1.61120244e+00 8.19720976e-01 1.19611486e+03
5.91796875e+02 3.26513136e-02 2.10820068e+01 5.44131031e+00 3.25307133e+00 1.61144184e+00 8.19160087e-01 1.19915379e+03
5.93261719e+02 3.26115781e-02 2.11403152e+01 5.46045516e+00 3.26356168e+00 1.61168423e+00 8.18607051e-01 1.20220857e+03
5.94726562e+02 3.25712127e-02 2.11979483e+01 5.47965317e+00 3.27407576e+00 1.61197216e+00 8.18061932e-01 1.20527854e+03
5.96191406e+02 3.25304359e-02 2.12549660e+01 5.49890619e+00 3.28461337e+00 1.61222176e+00 8.17524848e-01 1.20836387e+03
5.97656250e+02 3.24895552e-02 2.13163175e+01 5.52198214e+00 3.29909064e+00 1.61555377e+00 8.16972775e-01 1.21287026e+03
5.99121094e+02 3.24490462e-02 2.13777695e+01 5.54074280e+00 3.30939937e+00 1.61557967e+00 8.16411307e-01 1.21582398e+03
6.00585938e+02 3.24088729e-02 2.14384294e+01 5.55956159e+00 3.31973907e+00 1.61557642e+00 8.15857690e-01 1.21879559e+03
6.02050781e+02 3.23690253e-02 2.14982717e+01 5.57843004e+00 3.33010373e+00 1.61552247e+00 8.15311527e-01 1.22178238e+03
6.03515625e+02 3.23289661e-02 2.15573072e+01 5.59734295e+00 3.34048880e+00 1.61545137e+00 8.14772597e-01 1.22478243e+03
6.04980469e+02 3.22875637e-02 2.16156129e+01 5.61630444e+00 3.35089597e+00 1.61560918e+00 8.14241152e-01 1.22779683e+03
6.06445312e+02 3.22458437e-02 2.16732283e+01 5.63531498e+00 3.36132516e+00 1.61593537e+00 8.13717248e-01 1.23082572e+03
6.07910156e+02 3.22047670e-02 2.17302416e+01 5.65438007e+00 3.37177910e+00 1.61623420e+00 8.13201189e-01 1.23387065e+03
6.09375000e+02 3.21635407e-02 2.17910291e+01 5.67738930e+00 3.38625375e+00 1.61926013e+00 8.12675614e-01 1.23836663e+03
6.10839844e+02 3.21216122e-02 2.18526467e+01 5.69595985e+00 3.39648035e+00 1.61954133e+00 8.12135927e-01 1.24128167e+03
6.12304688e+02 3.20808720e-02 2.19133501e+01 5.71457022e+00 3.40673047e+00 1.61963346e+00 8.11603054e-01 1.24421079e+03
6.13769531e+02 3.20426775e-02 2.19731664e+01 5.73321993e+00 3.41700352e+00 1.61916864e+00 8.11076992e-01 1.24715382e+03
6.15234375e+02 3.20057605e-02 2.20321487e+01 5.75190879e+00 3.42729779e+00 1.61852903e+00 8.10557756e-01 1.25011026e+03
6.16699219e+02 3.19676292e-02 2.20903851e+01 5.77064014e+00 3.43761313e+00 1.61833215e+00 8.10045545e-01 1.25308044e+03
6.18164062e+02 3.19276890e-02 2.21479560e+01 5.78941476e+00 3.44794901e+00 1.61842562e+00 8.09540433e-01 1.25606436e+03
6.19628906e+02 3.18888618e-02 2.22048989e+01 5.80822910e+00 3.45830377e+00 1.61844020e+00 8.09042279e-01 1.25906128e+03
6.21093750e+02 3.18528961e-02 2.22643277e+01 5.83113583e+00 3.47277063e+00 1.62118523e+00 8.08541924e-01 1.26354629e+03
6.22558594e+02 3.18183550e-02 2.23259648e+01 5.84945009e+00 3.48289736e+00 1.62056182e+00 8.08020716e-01 1.26641395e+03
6.24023438e+02 3.17836540e-02 2.23868654e+01 5.86782053e+00 3.49305519e+00 1.62002129e+00 8.07506958e-01 1.26929987e+03
6.25488281e+02 3.17495757e-02 2.24470810e+01 5.88624998e+00 3.50324666e+00 1.61953889e+00 8.07000822e-01 1.27220532e+03
6.26953125e+02 3.17169666e-02 2.25065505e+01 5.90472337e+00 3.51346314e+00 1.61894277e+00 8.06501634e-01 1.27512619e+03
6.28417969e+02 3.16838440e-02 2.25652211e+01 5.92322587e+00 3.52369485e+00 1.61835304e+00 8.06008722e-01 1.27805795e+03
6.29882812e+02 3.16500129e-02 2.26231344e+01 5.94175683e+00 3.53394065e+00 1.61784426e+00 8.05522071e-01 1.28100024e+03
6.31347656e+02 3.16159979e-02 2.26803975e+01 5.96032705e+00 3.54420559e+00 1.61729661e+00 8.05042195e-01 1.28395577e+03
6.32812500e+02 3.15820204e-02 2.27387196e+01 5.98320535e+00 3.55870674e+00 1.62022740e+00 8.04570530e-01 1.28845376e+03
6.34277344e+02 3.15491363e-02 2.28011304e+01 6.00133510e+00 3.56877652e+00 1.61929317e+00 8.04071059e-01 1.29129746e+03
6.35742188e+02 3.15167984e-02 2.28624820e+01 6.01948811e+00 3.57885570e+00 1.61830902e+00 8.03577279e-01 1.29414921e+03
6.37207031e+02 3.14852622e-02 2.29228740e+01 6.03766548e+00 3.58894522e+00 1.61739945e+00 8.03089261e-01 1.29700951e+03
6.38671875e+02 3.14547408e-02 2.29824669e+01 6.05587690e+00 3.59905080e+00 1.61649936e+00 8.02607469e-01 1.29988127e+03
6.40136719e+02 3.14227552e-02 2.30414570e+01 6.07413857e+00 3.60918122e+00 1.61575927e+00 8.02132673e-01 1.30276898e+03
6.41601562e+02 3.13893148e-02 2.30998373e+01 6.09244660e+00 3.61933399e+00 1.61507326e+00 8.01664702e-01 1.30567154e+03
6.43066406e+02 3.13563294e-02 2.31575893e+01 6.11079835e+00 3.62950703e+00 1.61424610e+00 8.01203426e-01 1.30858806e+03
6.44531250e+02 3.13237912e-02 2.32147398e+01 6.12919444e+00 3.63969953e+00 1.61341745e+00 8.00748868e-01 1.31151838e+03
6.45996094e+02 3.12903662e-02 2.32773515e+01 6.15154852e+00 3.65399320e+00 1.61591615e+00 8.00278202e-01 1.31589500e+03
6.47460938e+02 3.12568608e-02 2.33394606e+01 6.16949024e+00 3.66398652e+00 1.61483022e+00 7.99803477e-01 1.31871112e+03
6.48925781e+02 3.12239706e-02 2.34008520e+01 6.18748526e+00 3.67400877e+00 1.61388385e+00 7.99335572e-01 1.32154466e+03
6.50390625e+02 3.11905535e-02 2.34615411e+01 6.20552908e+00 3.68405627e+00 1.61325821e+00 7.98874303e-01 1.32439405e+03
6.51855469e+02 3.11553233e-02 2.35214639e+01 6.22361173e+00 3.69412277e+00 1.61290929e+00 7.98419235e-01 1.32725641e+03
6.53320312e+02 3.11180288e-02 2.35806466e+01 6.24173115e+00 3.70420787e+00 1.61270760e+00 7.97970284e-01 1.33013151e+03
6.54785156e+02 3.10791267e-02 2.36391070e+01 6.25988505e+00 3.71431123e+00 1.61257065e+00 7.97527354e-01 1.33301916e+03
6.56250000e+02 3.10403119e-02 2.36968282e+01 6.27806850e+00 3.72443046e+00 1.61238092e+00 7.97090223e-01 1.33591820e+03
6.57714844e+02 3.10034835e-02 2.37581912e+01 6.30040620e+00 3.73876756e+00 1.61513713e+00 7.96646490e-01 1.34031422e+03
6.59179688e+02 3.09693536e-02 2.38209265e+01 6.31813335e+00 3.74869580e+00 1.61428632e+00 7.96189576e-01 1.34310263e+03
6.60644531e+02 3.09375917e-02 2.38827672e+01 6.33590075e+00 3.75864749e+00 1.61318882e+00 7.95738633e-01 1.34590546e+03
6.62109375e+02 3.09078880e-02 2.39435651e+01 6.35369187e+00 3.76860930e+00 1.61183385e+00 7.95292927e-01 1.34871674e+03
6.63574219e+02 3.08804064e-02 2.40034381e+01 6.37151306e+00 3.77858172e+00 1.61014644e+00 7.94852746e-01 1.35153722e+03
6.65039062e+02 3.08532813e-02 2.40626384e+01 6.38938222e+00 3.78857239e+00 1.60841356e+00 7.94418886e-01 1.35437105e+03
6.66503906e+02 3.08232013e-02 2.41212254e+01 6.40730125e+00 3.79858080e+00 1.60705864e+00 7.93991439e-01 1.35721829e+03
6.67968750e+02 3.07902011e-02 2.41791232e+01 6.42526027e+00 3.80860242e+00 1.60602255e+00 7.93569986e-01 1.36007666e+03
6.69433594e+02 3.07566307e-02 2.42380312e+01 6.44757758e+00 3.82294564e+00 1.60871346e+00 7.93151765e-01 1.36447924e+03
6.70898438e+02 3.07240501e-02 2.42993449e+01 6.46493493e+00 3.83267925e+00 1.60754376e+00 7.92704734e-01 1.36718234e+03
6.72363281e+02 3.06933051e-02 2.43596422e+01 6.48230796e+00 3.84242250e+00 1.60630071e+00 7.92262391e-01 1.36989308e+03
6.73828125e+02 3.06643371e-02 2.44190650e+01 6.49970727e+00 3.85218169e+00 1.60503374e+00 7.91825205e-01 1.37261455e+03
6.75292969e+02 3.06376876e-02 2.44776909e+01 6.51713867e+00 3.86195921e+00 1.60348852e+00 7.91393430e-01 1.37534811e+03
6.76757812e+02 3.06109377e-02 2.45355678e+01 6.53460479e+00 3.87175408e+00 1.60189359e+00 7.90967182e-01 1.37809369e+03
6.78222656e+02 3.05821307e-02 2.45927976e+01 6.55211086e+00 3.88156718e+00 1.60064225e+00 7.90546700e-01 1.38085206e+03
6.79687500e+02 3.05523959e-02 2.46495246e+01 6.56966662e+00 3.89140286e+00 1.59958123e+00 7.90132419e-01 1.38362560e+03
6.81152344e+02 3.05215442e-02 2.47058956e+01 6.58728464e+00 3.90126716e+00 1.59875592e+00 7.89724900e-01 1.38641752e+03
6.82617188e+02 3.04894609e-02 2.47657718e+01 6.60915903e+00 3.91543523e+00 1.60148868e+00 7.89311854e-01 1.39072475e+03
6.84082031e+02 3.04564392e-02 2.48266249e+01 6.62630637e+00 3.92508474e+00 1.60079195e+00 7.88885003e-01 1.39339822e+03
6.85546875e+02 3.04221389e-02 2.48866127e+01 6.64348206e+00 3.93474805e+00 1.60032068e+00 7.88463241e-01 1.39608189e+03
6.87011719e+02 3.03875412e-02 2.49458169e+01 6.66069205e+00 3.94443062e+00 1.59991414e+00 7.88046847e-01 1.39877825e+03
6.88476562e+02 3.03535303e-02 2.50043374e+01 6.67794127e+00 3.95413733e+00 1.59943843e+00 7.87636057e-01 1.40148951e+03
6.89941406e+02 3.03213275e-02 2.50622940e+01 6.69523845e+00 3.96387450e+00 1.59887749e+00 7.87231253e-01 1.40421865e+03
6.91406250e+02 3.02925679e-02 2.51196832e+01 6.71258336e+00 3.97364203e+00 1.59806356e+00 7.86832422e-01 1.40696567e+03
6.92871094e+02 3.02659305e-02 2.51763296e+01 6.72995496e+00 3.98342590e+00 1.59702377e+00 7.86438693e-01 1.40972412e+03
6.94335938e+02 3.02387846e-02 2.52320418e+01 6.74732503e+00 3.99320870e+00 1.59613990e+00 7.86048912e-01 1.41248581e+03
6.95800781e+02 3.02105187e-02 2.52923330e+01 6.76877359e+00 4.00723958e+00 1.59874667e+00 7.85642597e-01 1.41671615e+03
6.97265625e+02 3.01814352e-02 2.53523685e+01 6.78562259e+00 4.01679942e+00 1.59801174e+00 7.85232016e-01 1.41935378e+03
6.98730469e+02 3.01533676e-02 2.54118999e+01 6.80251572e+00 4.02639290e+00 1.59721475e+00 7.84827090e-01 1.42201000e+03
7.00195312e+02 3.01277030e-02 2.54708758e+01 6.81944875e+00 4.03601565e+00 1.59617125e+00 7.84427653e-01 1.42468303e+03
7.01660156e+02 3.01034086e-02 2.55293155e+01 6.83642477e+00 4.04566521e+00 1.59508427e+00 7.84033837e-01 1.42737229e+03
7.03125000e+02 3.00780234e-02 2.55872294e+01 6.85344464e+00 4.05533798e+00 1.59423401e+00 7.83645678e-01 1.43007664e+03
7.04589844e+02 3.00510711e-02 2.56446775e+01 6.87051241e+00 4.06503511e+00 1.59347331e+00 7.83263345e-01 1.43279685e+03
7.06054688e+02 3.00242336e-02 2.57017602e+01 6.88763724e+00 4.07476271e+00 1.59258185e+00 7.82887220e-01 1.43553584e+03
7.07519531e+02 2.99993007e-02 2.57595530e+01 6.90938531e+00 4.08901327e+00 1.59471160e+00 7.82520512e-01 1.43988154e+03
7.08984375e+02 2.99747569e-02 2.58214296e+01 6.92601979e+00 4.09852219e+00 1.59359166e+00 7.82125289e-01 1.44250103e+03
7.10449219e+02 2.99494379e-02 2.58822277e+01 6.94266026e+00 4.10803415e+00 1.59247388e+00 7.81733939e-01 1.44512537e+03
7.11914062e+02 2.99246266e-02 2.59421258e+01 6.95931872e+00 4.11755548e+00 1.59125202e+00 7.81346943e-01 1.44775772e+03
7.13378906e+02 2.99005135e-02 2.60012208e+01 6.97600319e+00 4.12709083e+00 1.58983177e+00 7.80964618e-01 1.45040036e+03
7.14843750e+02 2.98768175e-02 2.60595483e+01 6.99271464e+00 4.13664147e+00 1.58851055e+00 7.80586995e-01 1.45305384e+03
7.16308594e+02 2.98534892e-02 2.61171448e+01 7.00945202e+00 4.14620693e+00 1.58725681e+00 7.80214024e-01 1.45571796e+03
7.17773438e+02 2.98311509e-02 2.61741598e+01 7.02622843e+00 4.15579417e+00 1.58588524e+00 7.79846228e-01 1.45839618e+03
7.19238281e+02 2.98078831e-02 2.62307628e+01 7.04306210e+00 4.16541297e+00 1.58462810e+00 7.79484343e-01 1.46109338e+03
7.20703125e+02 2.97823225e-02 2.62890964e+01 7.06444586e+00 4.17954579e+00 1.58683313e+00 7.79125472e-01 1.46537576e+03
7.22167969e+02 2.97564721e-02 2.63501657e+01 7.08075601e+00 4.18892864e+00 1.58589643e+00 7.78743432e-01 1.46794530e+03
7.23632812e+02 2.97315417e-02 2.64104898e+01 7.09709769e+00 4.19833028e+00 1.58456841e+00 7.78366021e-01 1.47052694e+03
7.25097656e+02 2.97085011e-02 2.64701224e+01 7.11347711e+00 4.20775334e+00 1.58291978e+00 7.77993482e-01 1.47312210e+03
7.26562500e+02 2.96873018e-02 2.65290045e+01 7.12988675e+00 4.21719232e+00 1.58127739e+00 7.77625512e-01 1.47572835e+03
7.28027344e+02 2.96652887e-02 2.65869810e+01 7.14630922e+00 4.22663729e+00 1.57996101e+00 7.77261428e-01 1.47834096e+03
7.29492188e+02 2.96425278e-02 2.66440859e+01 7.16274291e+00 4.23608841e+00 1.57869537e+00 7.76901173e-01 1.48095992e+03
7.30957031e+02 2.96199407e-02 2.67003344e+01 7.17918509e+00 4.24554448e+00 1.57734531e+00 7.76544632e-01 1.48358465e+03
7.32421875e+02 2.95966723e-02 2.67557845e+01 7.19563925e+00 4.25500712e+00 1.57596798e+00 7.76191930e-01 1.48621599e+03
7.33886719e+02 2.95722848e-02 2.68128679e+01 7.21663057e+00 4.26899794e+00 1.57803084e+00 7.75839551e-01 1.49042585e+03
7.35351562e+02 2.95475070e-02 2.68723619e+01 7.23254791e+00 4.27821628e+00 1.57665551e+00 7.75466586e-01 1.49292620e+03
7.36816406e+02 2.95228352e-02 2.69312768e+01 7.24851136e+00 4.28746353e+00 1.57505502e+00 7.75098546e-01 1.49544304e+03
7.38281250e+02 2.94994329e-02 2.69896451e+01 7.26452161e+00 4.29673978e+00 1.57329234e+00 7.74735451e-01 1.49797648e+03
7.39746094e+02 2.94775312e-02 2.70474426e+01 7.28057516e+00 4.30604154e+00 1.57141627e+00 7.74377167e-01 1.50052511e+03
7.41210938e+02 2.94568978e-02 2.71047926e+01 7.29667934e+00 4.31537175e+00 1.56941783e+00 7.74023978e-01 1.50309054e+03
7.42675781e+02 2.94383572e-02 2.71617785e+01 7.31283517e+00 4.32473015e+00 1.56719731e+00 7.73675940e-01 1.50567285e+03
7.44140625e+02 2.94212860e-02 2.72182117e+01 7.32902101e+00 4.33410331e+00 1.56514651e+00 7.73332241e-01 1.50826582e+03
7.45605469e+02 2.94043766e-02 2.72739715e+01 7.34522350e+00 4.34348210e+00 1.56335411e+00 7.72992378e-01 1.51086535e+03
7.47070312e+02 2.93871782e-02 2.73310117e+01 7.36609432e+00 4.35746845e+00 1.56437883e+00 7.72656897e-01 1.51507262e+03
7.48535156e+02 2.93690548e-02 2.73917307e+01 7.38182604e+00 4.36662911e+00 1.56238654e+00 7.72299604e-01 1.51755567e+03
