x utau delta99 delta* theta beta Ue Reth 
1.93212891e+03 1.67007279e-02 9.17451753e+01 2.85717219e+01 1.55201623e+01 3.32157567e+00 5.66206363e-01 3.95442658e+03
1.93359375e+03 1.67000888e-02 9.18030693e+01 2.85841104e+01 1.55293624e+01 3.31430469e+00 5.66116853e-01 3.95614519e+03
1.93505859e+03 1.66998326e-02 9.18601148e+01 2.85964284e+01 1.55385472e+01 3.30663808e+00 5.66027410e-01 3.95785964e+03
1.93652344e+03 1.66998228e-02 9.19158378e+01 2.86086374e+01 1.55476915e+01 3.29965314e+00 5.65937677e-01 3.95956099e+03
1.93798828e+03 1.66984333e-02 9.19703008e+01 2.86207189e+01 1.55567812e+01 3.29473432e+00 5.65847482e-01 3.96124446e+03
1.93945312e+03 1.66950936e-02 9.20262360e+01 2.86416670e+01 1.55746770e+01 3.30842603e+00 5.65757724e-01 3.96517222e+03
1.94091797e+03 1.66920003e-02 9.20817177e+01 2.86531422e+01 1.55835100e+01 3.30455312e+00 5.65662900e-01 3.96675606e+03
1.94238281e+03 1.66908469e-02 9.21371120e+01 2.86645848e+01 1.55923359e+01 3.29825887e+00 5.65568464e-01 3.96834006e+03
1.94384766e+03 1.66912166e-02 9.21928939e+01 2.86760384e+01 1.56011726e+01 3.28983429e+00 5.65474790e-01 3.96993141e+03
1.94531250e+03 1.66914787e-02 9.22497918e+01 2.86875622e+01 1.56100489e+01 3.28051999e+00 5.65382393e-01 3.97154107e+03
1.94677734e+03 1.66908310e-02 9.23081359e+01 2.86992015e+01 1.56189908e+01 3.27120716e+00 5.65291664e-01 3.97317838e+03
1.94824219e+03 1.66890097e-02 9.23676787e+01 2.87109500e+01 1.56279985e+01 3.26199122e+00 5.65202534e-01 3.97484295e+03
1.94970703e+03 1.66854733e-02 9.24283298e+01 2.87227929e+01 1.56370688e+01 3.25226503e+00 5.65114856e-01 3.97653294e+03
1.95117188e+03 1.66804527e-02 9.24897680e+01 2.87346976e+01 1.56461897e+01 3.24266659e+00 5.65028328e-01 3.97824319e+03
1.95263672e+03 1.66755072e-02 9.25514700e+01 2.87466152e+01 1.56553390e+01 3.23450522e+00 5.64942515e-01 3.97996496e+03
1.95410156e+03 1.66718253e-02 9.26133322e+01 2.87585121e+01 1.56644999e+01 3.22720874e+00 5.64857133e-01 3.98169202e+03
1.95556641e+03 1.66684901e-02 9.26754430e+01 2.87703703e+01 1.56736641e+01 3.22110204e+00 5.64772035e-01 3.98342123e+03
1.95703125e+03 1.66655579e-02 9.27379900e+01 2.87822104e+01 1.56828435e+01 3.21574199e+00 5.64687417e-01 3.98515698e+03
1.95849609e+03 1.66652796e-02 9.28012902e+01 2.87940893e+01 1.56920668e+01 3.20814172e+00 5.64603786e-01 3.98691015e+03
1.95996094e+03 1.66683156e-02 9.28656407e+01 2.88060553e+01 1.57013559e+01 3.19780217e+00 5.64521565e-01 3.98868929e+03
1.96142578e+03 1.66726761e-02 9.29308020e+01 2.88180886e+01 1.57106975e+01 3.18680056e+00 5.64440578e-01 3.99048982e+03
1.96289062e+03 1.66765629e-02 9.29993756e+01 2.88389870e+01 1.57288697e+01 3.19288500e+00 5.64359607e-01 3.99453243e+03
1.96435547e+03 1.66780076e-02 9.30671340e+01 2.88505973e+01 1.57380608e+01 3.18439513e+00 5.64275467e-01 3.99627073e+03
1.96582031e+03 1.66752029e-02 9.31341663e+01 2.88621432e+01 1.57472283e+01 3.17838130e+00 5.64191408e-01 3.99800290e+03
1.96728516e+03 1.66684495e-02 9.32006485e+01 2.88736331e+01 1.57563765e+01 3.17432479e+00 5.64107509e-01 3.99973065e+03
1.96875000e+03 1.66608254e-02 9.32664898e+01 2.88850834e+01 1.57655152e+01 3.16987252e+00 5.64023922e-01 4.00145746e+03
1.97021484e+03 1.66553026e-02 9.33317504e+01 2.88965117e+01 1.57746526e+01 3.16346806e+00 5.63940802e-01 4.00318660e+03
1.97167969e+03 1.66509899e-02 9.33967649e+01 2.89079326e+01 1.57837933e+01 3.15616303e+00 5.63858280e-01 4.00492014e+03
1.97314453e+03 1.66461208e-02 9.34617275e+01 2.89193585e+01 1.57929410e+01 3.14882445e+00 5.63776469e-01 4.00665984e+03
1.97460938e+03 1.66411111e-02 9.35266668e+01 2.89307949e+01 1.58020968e+01 3.14087869e+00 5.63695413e-01 4.00840626e+03
1.97607422e+03 1.66370690e-02 9.35914514e+01 2.89422217e+01 1.58112486e+01 3.13226200e+00 5.63614938e-01 4.01015516e+03
1.97753906e+03 1.66354528e-02 9.36557045e+01 2.89536005e+01 1.58203756e+01 3.12348256e+00 5.63534714e-01 4.01189887e+03
1.97900391e+03 1.66363196e-02 9.37190675e+01 2.89649016e+01 1.58294607e+01 3.11526366e+00 5.63454484e-01 4.01363128e+03
1.98046875e+03 1.66369391e-02 9.37814298e+01 2.89761145e+01 1.58384959e+01 3.10874677e+00 5.63374154e-01 4.01534967e+03
1.98193359e+03 1.66358421e-02 9.38427283e+01 2.89872271e+01 1.58474722e+01 3.10338590e+00 5.63293623e-01 4.01705103e+03
1.98339844e+03 1.66333213e-02 9.39029075e+01 2.89982211e+01 1.58563805e+01 3.09821222e+00 5.63212735e-01 4.01873195e+03
1.98486328e+03 1.66282470e-02 9.39657229e+01 2.90178357e+01 1.58739994e+01 3.10797023e+00 5.63129380e-01 4.02260194e+03
1.98632812e+03 1.66211778e-02 9.40266255e+01 2.90282269e+01 1.58826376e+01 3.10345014e+00 5.63043982e-01 4.02418058e+03
1.98779297e+03 1.66138269e-02 9.40870951e+01 2.90385809e+01 1.58912690e+01 3.09898429e+00 5.62958942e-01 4.02575940e+03
1.98925781e+03 1.66061674e-02 9.41476522e+01 2.90489519e+01 1.58999251e+01 3.09551279e+00 5.62874728e-01 4.02734971e+03
1.99072266e+03 1.65983417e-02 9.42085395e+01 2.90593448e+01 1.59086090e+01 3.09275858e+00 5.62791385e-01 4.02895264e+03
1.99218750e+03 1.65903144e-02 9.42698160e+01 2.90697478e+01 1.59173153e+01 3.08978500e+00 5.62708810e-01 4.03056609e+03
1.99365234e+03 1.65811533e-02 9.43314746e+01 2.90801662e+01 1.59260500e+01 3.08672290e+00 5.62627045e-01 4.03219190e+03
1.99511719e+03 1.65718696e-02 9.43933885e+01 2.90905952e+01 1.59348156e+01 3.08431032e+00 5.62546051e-01 4.03383042e+03
1.99658203e+03 1.65651628e-02 9.44553965e+01 2.91010159e+01 1.59436065e+01 3.08231216e+00 5.62465671e-01 4.03547911e+03
1.99804688e+03 1.65632408e-02 9.45174882e+01 2.91114265e+01 1.59524234e+01 3.07806216e+00 5.62385895e-01 4.03713807e+03
1.99951172e+03 1.65668253e-02 9.45797643e+01 2.91218358e+01 1.59612686e+01 3.06939419e+00 5.62306803e-01 4.03880846e+03
2.00097656e+03 1.65732751e-02 9.46423231e+01 2.91322518e+01 1.59701425e+01 3.05823570e+00 5.62228466e-01 4.04049092e+03
2.00244141e+03 1.65805014e-02 9.47052746e+01 2.91426896e+01 1.59790496e+01 3.04707068e+00 5.62151015e-01 4.04218752e+03
2.00390625e+03 1.65880665e-02 9.47686895e+01 2.91531649e+01 1.59879938e+01 3.03542878e+00 5.62074582e-01 4.04390021e+03
2.00537109e+03 1.65955858e-02 9.48325195e+01 2.91636830e+01 1.59969732e+01 3.02324205e+00 5.61999211e-01 4.04562884e+03
2.00683594e+03 1.66027985e-02 9.49008341e+01 2.91831809e+01 1.60148575e+01 3.02553764e+00 5.61924534e-01 4.04961360e+03
2.00830078e+03 1.66091370e-02 9.49691626e+01 2.91933635e+01 1.60237182e+01 3.01500437e+00 5.61847004e-01 4.05129514e+03
2.00976562e+03 1.66138455e-02 9.50358908e+01 2.92034191e+01 1.60325154e+01 3.00599301e+00 5.61769104e-01 4.05295731e+03
2.01123047e+03 1.66174562e-02 9.51011255e+01 2.92133635e+01 1.60412561e+01 2.99770140e+00 5.61690967e-01 4.05460288e+03
2.01269531e+03 1.66200755e-02 9.51650083e+01 2.92232050e+01 1.60499447e+01 2.99027641e+00 5.61612656e-01 4.05623344e+03
2.01416016e+03 1.66206481e-02 9.52277879e+01 2.92329583e+01 1.60585890e+01 2.98344836e+00 5.61534290e-01 4.05785176e+03
2.01562500e+03 1.66201880e-02 9.52898032e+01 2.92426540e+01 1.60672055e+01 2.97604666e+00 5.61456119e-01 4.05946389e+03
2.01708984e+03 1.66203795e-02 9.53515041e+01 2.92523345e+01 1.60758172e+01 2.96807910e+00 5.61378491e-01 4.06107810e+03
2.01855469e+03 1.66207872e-02 9.54132408e+01 2.92620282e+01 1.60844384e+01 2.95989677e+00 5.61301643e-01 4.06269975e+03
2.02001953e+03 1.66204400e-02 9.54749839e+01 2.92717330e+01 1.60930670e+01 2.95118667e+00 5.61225558e-01 4.06432822e+03
2.02148438e+03 1.66178849e-02 9.55370175e+01 2.92814654e+01 1.61017111e+01 2.94261954e+00 5.61150380e-01 4.06596660e+03
2.02294922e+03 1.66133235e-02 9.55997095e+01 2.92912477e+01 1.61103831e+01 2.93425085e+00 5.61076292e-01 4.06761931e+03
2.02441406e+03 1.66094529e-02 9.56627793e+01 2.93010686e+01 1.61190791e+01 2.92362505e+00 5.61003185e-01 4.06928461e+03
2.02587891e+03 1.66067892e-02 9.57268329e+01 2.93110059e+01 1.61278415e+01 2.91068212e+00 5.60931708e-01 4.07097794e+03
2.02734375e+03 1.66034119e-02 9.57922122e+01 2.93211076e+01 1.61366965e+01 2.89982547e+00 5.60862268e-01 4.07270888e+03
2.02880859e+03 1.65989469e-02 9.58619268e+01 2.93401786e+01 1.61544650e+01 2.90321404e+00 5.60793135e-01 4.07669089e+03
2.03027344e+03 1.65941233e-02 9.59297471e+01 2.93498809e+01 1.61631717e+01 2.90176433e+00 5.60720993e-01 4.07836335e+03
2.03173828e+03 1.65891859e-02 9.59948918e+01 2.93593982e+01 1.61717939e+01 2.89856777e+00 5.60648001e-01 4.08000777e+03
2.03320312e+03 1.65848793e-02 9.60586044e+01 2.93688137e+01 1.61803749e+01 2.89238646e+00 5.60574858e-01 4.08164011e+03
2.03466797e+03 1.65822610e-02 9.61216669e+01 2.93781633e+01 1.61889307e+01 2.88435573e+00 5.60501871e-01 4.08326668e+03
2.03613281e+03 1.65809663e-02 9.61841983e+01 2.93874323e+01 1.61974505e+01 2.87520431e+00 5.60428921e-01 4.08488387e+03
2.03759766e+03 1.65806053e-02 9.62456776e+01 2.93965837e+01 1.62059125e+01 2.86471488e+00 5.60355708e-01 4.08648402e+03
2.03906250e+03 1.65810731e-02 9.63055065e+01 2.94055874e+01 1.62142992e+01 2.85309109e+00 5.60281990e-01 4.08806091e+03
2.04052734e+03 1.65813470e-02 9.63636790e+01 2.94144539e+01 1.62226151e+01 2.84134315e+00 5.60207861e-01 4.08961642e+03
2.04199219e+03 1.65809819e-02 9.64209297e+01 2.94232542e+01 1.62308986e+01 2.82925093e+00 5.60133911e-01 4.09116451e+03
2.04345703e+03 1.65799822e-02 9.64783252e+01 2.94320706e+01 1.62391947e+01 2.81829242e+00 5.60060821e-01 4.09272152e+03
2.04492188e+03 1.65779949e-02 9.65371072e+01 2.94409801e+01 1.62475454e+01 2.80954844e+00 5.59989230e-01 4.09430271e+03
2.04638672e+03 1.65753320e-02 9.65980348e+01 2.94500393e+01 1.62559829e+01 2.80150962e+00 5.59919611e-01 4.09591963e+03
2.04785156e+03 1.65746785e-02 9.66612695e+01 2.94592764e+01 1.62645241e+01 2.79534999e+00 5.59852215e-01 4.09757842e+03
2.04931641e+03 1.65785346e-02 9.67259207e+01 2.94685975e+01 1.62731195e+01 2.79146393e+00 5.59786280e-01 4.09926105e+03
2.05078125e+03 1.65852868e-02 9.67934827e+01 2.94868987e+01 1.62906248e+01 2.79066714e+00 5.59720993e-01 4.10319210e+03
2.05224609e+03 1.65915813e-02 9.68606230e+01 2.94955536e+01 1.62989252e+01 2.78415312e+00 5.59650426e-01 4.10476520e+03
2.05371094e+03 1.65959848e-02 9.69264534e+01 2.95040559e+01 1.63071522e+01 2.77920784e+00 5.59579388e-01 4.10631581e+03
2.05517578e+03 1.65994138e-02 9.69917468e+01 2.95124617e+01 1.63153360e+01 2.77404113e+00 5.59508349e-01 4.10785502e+03
2.05664062e+03 1.66023295e-02 9.70566399e+01 2.95207783e+01 1.63234801e+01 2.76896099e+00 5.59437379e-01 4.10938422e+03
2.05810547e+03 1.66040175e-02 9.71208821e+01 2.95289913e+01 1.63315751e+01 2.76506603e+00 5.59366364e-01 4.11090020e+03
2.05957031e+03 1.66054207e-02 9.71843091e+01 2.95370941e+01 1.63396158e+01 2.76162985e+00 5.59295258e-01 4.11240133e+03
2.06103516e+03 1.66076981e-02 9.72466677e+01 2.95450622e+01 1.63475893e+01 2.75809616e+00 5.59223868e-01 4.11388296e+03
2.06250000e+03 1.66096970e-02 9.73080175e+01 2.95528839e+01 1.63554915e+01 2.75512174e+00 5.59152105e-01 4.11534336e+03
2.06396484e+03 1.66107545e-02 9.73687320e+01 2.95605723e+01 1.63633322e+01 2.75294338e+00 5.59080078e-01 4.11678588e+03
2.06542969e+03 1.66115066e-02 9.74291253e+01 2.95681554e+01 1.63711296e+01 2.75054306e+00 5.59008017e-01 4.11821670e+03
2.06689453e+03 1.66119574e-02 9.74892865e+01 2.95756623e+01 1.63789004e+01 2.74680203e+00 5.58936160e-01 4.11964186e+03
2.06835938e+03 1.66120323e-02 9.75489566e+01 2.95830822e+01 1.63866395e+01 2.74228905e+00 5.58864417e-01 4.12105937e+03
2.06982422e+03 1.66126720e-02 9.76077693e+01 2.95903780e+01 1.63943277e+01 2.73697277e+00 5.58792479e-01 4.12246217e+03
2.07128906e+03 1.66146005e-02 9.76655048e+01 2.95975228e+01 1.64019515e+01 2.73002809e+00 5.58720122e-01 4.12384515e+03
2.07275391e+03 1.66175705e-02 9.77223655e+01 2.96045346e+01 1.64095193e+01 2.72195724e+00 5.58647484e-01 4.12521151e+03
2.07421875e+03 1.66214506e-02 9.77830359e+01 2.96203199e+01 1.64259161e+01 2.71422379e+00 5.58573454e-01 4.12878632e+03
2.07568359e+03 1.66271555e-02 9.78426729e+01 2.96269550e+01 1.64333457e+01 2.70545448e+00 5.58498734e-01 4.13010125e+03
2.07714844e+03 1.66349473e-02 9.79024059e+01 2.96336680e+01 1.64408267e+01 2.69401130e+00 5.58425423e-01 4.13143902e+03
2.07861328e+03 1.66433491e-02 9.79621247e+01 2.96404592e+01 1.64483562e+01 2.68146533e+00 5.58353517e-01 4.13279890e+03
2.08007812e+03 1.66515265e-02 9.80216478e+01 2.96473095e+01 1.64559214e+01 2.66932028e+00 5.58282862e-01 4.13417650e+03
2.08154297e+03 1.66595960e-02 9.80810451e+01 2.96542159e+01 1.64635198e+01 2.65697405e+00 5.58213435e-01 4.13557106e+03
2.08300781e+03 1.66669876e-02 9.81405471e+01 2.96611880e+01 1.64711565e+01 2.64457674e+00 5.58145315e-01 4.13698448e+03
2.08447266e+03 1.66725030e-02 9.82002497e+01 2.96682288e+01 1.64788335e+01 2.63266825e+00 5.58078526e-01 4.13841740e+03
2.08593750e+03 1.66763531e-02 9.82601292e+01 2.96753282e+01 1.64865449e+01 2.62228887e+00 5.58012989e-01 4.13986779e+03
2.08740234e+03 1.66796799e-02 9.83195465e+01 2.96824147e+01 1.64942529e+01 2.61486727e+00 5.57948140e-01 4.14132198e+03
2.08886719e+03 1.66819614e-02 9.83775948e+01 2.96894004e+01 1.65019117e+01 2.60973416e+00 5.57883285e-01 4.14276333e+03
2.09033203e+03 1.66823839e-02 9.84335328e+01 2.96962172e+01 1.65094886e+01 2.60347043e+00 5.57817883e-01 4.14417958e+03
2.09179688e+03 1.66818655e-02 9.84877865e+01 2.97029134e+01 1.65170144e+01 2.59393416e+00 5.57752325e-01 4.14558142e+03
2.09326172e+03 1.66811273e-02 9.85413040e+01 2.97095753e+01 1.65245381e+01 2.58344601e+00 5.57687305e-01 4.14698631e+03
2.09472656e+03 1.66802904e-02 9.85939389e+01 2.97161580e+01 1.65320370e+01 2.57429908e+00 5.57622466e-01 4.14838585e+03
2.09619141e+03 1.66796716e-02 9.86443997e+01 2.97225176e+01 1.65394371e+01 2.56607200e+00 5.57556657e-01 4.14975297e+03
2.09765625e+03 1.66800483e-02 9.86939176e+01 2.97377623e+01 1.65557233e+01 2.57419190e+00 5.57490542e-01 4.15334661e+03
2.09912109e+03 1.66812976e-02 9.87439948e+01 2.97434513e+01 1.65628343e+01 2.56634333e+00 5.57420543e-01 4.15460884e+03
2.10058594e+03 1.66824735e-02 9.87953468e+01 2.97491684e+01 1.65699727e+01 2.55890050e+00 5.57351620e-01 4.15588550e+03
2.10205078e+03 1.66826302e-02 9.88491332e+01 2.97550020e+01 1.65771853e+01 2.55062703e+00 5.57284482e-01 4.15719366e+03
2.10351562e+03 1.66827847e-02 9.89048141e+01 2.97609020e+01 1.65844480e+01 2.54291805e+00 5.57218731e-01 4.15852428e+03
2.10498047e+03 1.66845811e-02 9.89610421e+01 2.97667520e+01 1.65917017e+01 2.53674453e+00 5.57153446e-01 4.15985571e+03
2.10644531e+03 1.66873524e-02 9.90175177e+01 2.97725255e+01 1.65989343e+01 2.53111364e+00 5.57088424e-01 4.16118336e+03
2.10791016e+03 1.66902649e-02 9.90743208e+01 2.97782412e+01 1.66061544e+01 2.52484099e+00 5.57023829e-01 4.16251068e+03
2.10937500e+03 1.66934414e-02 9.91311007e+01 2.97838857e+01 1.66133532e+01 2.51591524e+00 5.56959554e-01 4.16383461e+03
2.11083984e+03 1.66977383e-02 9.91876289e+01 2.97894399e+01 1.66205193e+01 2.50425463e+00 5.56895439e-01 4.16515112e+03
2.11230469e+03 1.67032962e-02 9.92444622e+01 2.97949502e+01 1.66276748e+01 2.49323367e+00 5.56831845e-01 4.16646847e+03
2.11376953e+03 1.67081819e-02 9.93018973e+01 2.98004486e+01 1.66348347e+01 2.48596498e+00 5.56769023e-01 4.16779230e+03
2.11523438e+03 1.67109539e-02 9.93597534e+01 2.98059298e+01 1.66419970e+01 2.47858627e+00 5.56706927e-01 4.16912175e+03
2.11669922e+03 1.67123708e-02 9.94179985e+01 2.98114094e+01 1.66491727e+01 2.46731171e+00 5.56645683e-01 4.17046055e+03
2.11816406e+03 1.67133494e-02 9.94759550e+01 2.98168234e+01 1.66563330e+01 2.45824973e+00 5.56584785e-01 4.17179768e+03
2.11962891e+03 1.67141579e-02 9.95313917e+01 2.98219349e+01 1.66633612e+01 2.45402818e+00 5.56522352e-01 4.17308983e+03
2.12109375e+03 1.67151381e-02 9.95832050e+01 2.98266190e+01 1.66701991e+01 2.45004408e+00 5.56457394e-01 4.17431499e+03
2.12255859e+03 1.67175413e-02 9.96331414e+01 2.98310296e+01 1.66769316e+01 2.44366342e+00 5.56391143e-01 4.17550367e+03
2.12402344e+03 1.67222313e-02 9.96908098e+01 2.98446484e+01 1.66927675e+01 2.43770055e+00 5.56326730e-01 4.17898474e+03
2.12548828e+03 1.67288289e-02 9.97548601e+01 2.98494278e+01 1.66998012e+01 2.42718524e+00 5.56264619e-01 4.18027884e+03
2.12695312e+03 1.67369682e-02 9.98225209e+01 2.98544553e+01 1.67070028e+01 2.41527683e+00 5.56205326e-01 4.18163577e+03
2.12841797e+03 1.67461524e-02 9.98919968e+01 2.98595999e+01 1.67143005e+01 2.40256360e+00 5.56147835e-01 4.18302990e+03
2.12988281e+03 1.67542529e-02 9.99632848e+01 2.98648588e+01 1.67216884e+01 2.38996024e+00 5.56092136e-01 4.18445975e+03
2.13134766e+03 1.67596710e-02 1.00035294e+02 2.98701499e+01 1.67291207e+01 2.37920662e+00 5.56037596e-01 4.18590902e+03
2.13281250e+03 1.67632989e-02 1.00106148e+02 2.98753300e+01 1.67365222e+01 2.37181062e+00 5.55983103e-01 4.18735059e+03
2.13427734e+03 1.67671804e-02 1.00175075e+02 2.98803068e+01 1.67438456e+01 2.36599532e+00 5.55927946e-01 4.18876726e+03
2.13574219e+03 1.67719136e-02 1.00243385e+02 2.98851435e+01 1.67511235e+01 2.35770972e+00 5.55872623e-01 4.19017094e+03
2.13720703e+03 1.67772105e-02 1.00311838e+02 2.98898853e+01 1.67583765e+01 2.34783319e+00 5.55817487e-01 4.19156942e+03
2.13867188e+03 1.67839073e-02 1.00379917e+02 2.98944892e+01 1.67655774e+01 2.33886562e+00 5.55762206e-01 4.19295342e+03
2.14013672e+03 1.67922803e-02 1.00447480e+02 2.98989485e+01 1.67727176e+01 2.32964550e+00 5.55706740e-01 4.19432049e+03
2.14160156e+03 1.68010402e-02 1.00514920e+02 2.99033086e+01 1.67798157e+01 2.31977335e+00 5.55651453e-01 4.19567803e+03
2.14306641e+03 1.68097283e-02 1.00582789e+02 2.99076317e+01 1.67869012e+01 2.30967720e+00 5.55596835e-01 4.19703713e+03
2.14453125e+03 1.68182482e-02 1.00653227e+02 2.99208469e+01 1.68029119e+01 2.30779529e+00 5.55541310e-01 4.20062025e+03
2.14599609e+03 1.68250447e-02 1.00721669e+02 2.99244638e+01 1.68096796e+01 2.29690861e+00 5.55482439e-01 4.20186681e+03
2.14746094e+03 1.68298921e-02 1.00788918e+02 2.99279151e+01 1.68163759e+01 2.28636409e+00 5.55423210e-01 4.20309246e+03
2.14892578e+03 1.68357414e-02 1.00854498e+02 2.99311633e+01 1.68229853e+01 2.27679299e+00 5.55363328e-01 4.20429109e+03
2.15039062e+03 1.68434461e-02 1.00918104e+02 2.99341967e+01 1.68295006e+01 2.26876452e+00 5.55302707e-01 4.20546026e+03
2.15185547e+03 1.68511934e-02 1.00979874e+02 2.99370454e+01 1.68359339e+01 2.26076495e+00 5.55241582e-01 4.20660477e+03
2.15332031e+03 1.68592039e-02 1.01040456e+02 2.99397762e+01 1.68423180e+01 2.25016426e+00 5.55180465e-01 4.20773668e+03
2.15478516e+03 1.68675799e-02 1.01100544e+02 2.99424480e+01 1.68486820e+01 2.23639250e+00 5.55119802e-01 4.20886666e+03
2.15625000e+03 1.68754805e-02 1.01160251e+02 2.99450554e+01 1.68550205e+01 2.22142249e+00 5.55059528e-01 4.20999287e+03
2.15771484e+03 1.68840271e-02 1.01219173e+02 2.99475623e+01 1.68613115e+01 2.20760993e+00 5.54999339e-01 4.21110752e+03
2.15917969e+03 1.68936559e-02 1.01276764e+02 2.99499439e+01 1.68675397e+01 2.19467372e+00 5.54939020e-01 4.21220517e+03
2.16064453e+03 1.69023608e-02 1.01333466e+02 2.99522583e+01 1.68737370e+01 2.18135437e+00 5.54879006e-01 4.21329708e+03
2.16210938e+03 1.69099966e-02 1.01389612e+02 2.99545575e+01 1.68799351e+01 2.16745201e+00 5.54819694e-01 4.21439420e+03
2.16357422e+03 1.69199321e-02 1.01444721e+02 2.99568316e+01 1.68861331e+01 2.15274883e+00 5.54761011e-01 4.21549572e+03
2.16503906e+03 1.69337216e-02 1.01498497e+02 2.99590754e+01 1.68923288e+01 2.13739464e+00 5.54702928e-01 4.21660091e+03
2.16650391e+03 1.69479864e-02 1.01551061e+02 2.99613000e+01 1.68985256e+01 2.12294625e+00 5.54645552e-01 4.21771142e+03
2.16796875e+03 1.69597014e-02 1.01604393e+02 2.99725957e+01 1.69137642e+01 2.11432669e+00 5.54588254e-01 4.22107872e+03
2.16943359e+03 1.69686995e-02 1.01655164e+02 2.99743780e+01 1.69197700e+01 2.10387162e+00 5.54528826e-01 4.22212508e+03
2.17089844e+03 1.69763491e-02 1.01704848e+02 2.99760852e+01 1.69257458e+01 2.09321401e+00 5.54469743e-01 4.22316626e+03
2.17236328e+03 1.69828702e-02 1.01753390e+02 2.99776896e+01 1.69316777e+01 2.08258071e+00 5.54410814e-01 4.22419735e+03
2.17382812e+03 1.69875276e-02 1.01800692e+02 2.99791710e+01 1.69375562e+01 2.07271007e+00 5.54351897e-01 4.22521489e+03
2.17529297e+03 1.69910773e-02 1.01846803e+02 2.99805057e+01 1.69433696e+01 2.06356074e+00 5.54292818e-01 4.22621463e+03
2.17675781e+03 1.69966011e-02 1.01892390e+02 2.99817287e+01 1.69491366e+01 2.05394700e+00 5.54233849e-01 4.22720335e+03
2.17822266e+03 1.70053337e-02 1.01938104e+02 2.99828914e+01 1.69548824e+01 2.04322555e+00 5.54175379e-01 4.22819026e+03
2.17968750e+03 1.70146314e-02 1.01984237e+02 2.99840032e+01 1.69606081e+01 2.03185854e+00 5.54117475e-01 4.22917621e+03
2.18115234e+03 1.70221938e-02 1.02030633e+02 2.99850433e+01 1.69663010e+01 2.02033027e+00 5.54059976e-01 4.23015674e+03
2.18261719e+03 1.70295556e-02 1.02076837e+02 2.99859829e+01 1.69719453e+01 2.00902524e+00 5.54002667e-01 4.23112632e+03
2.18408203e+03 1.70378192e-02 1.02122462e+02 2.99867795e+01 1.69775159e+01 1.99781287e+00 5.53945230e-01 4.23207627e+03
2.18554688e+03 1.70450160e-02 1.02167797e+02 2.99874551e+01 1.69830214e+01 1.98605680e+00 5.53887829e-01 4.23300998e+03
2.18701172e+03 1.70499681e-02 1.02213435e+02 2.99880943e+01 1.69885070e+01 1.97384664e+00 5.53831106e-01 4.23394362e+03
2.18847656e+03 1.70531596e-02 1.02259454e+02 2.99887306e+01 1.69939938e+01 1.96230003e+00 5.53775318e-01 4.23488444e+03
2.18994141e+03 1.70553136e-02 1.02305681e+02 2.99893397e+01 1.69994721e+01 1.95156027e+00 5.53720280e-01 4.23582859e+03
2.19140625e+03 1.70564557e-02 1.02352105e+02 2.99898974e+01 1.70049307e+01 1.94087191e+00 5.53665806e-01 4.23677190e+03
2.19287109e+03 1.70566483e-02 1.02398487e+02 2.99903801e+01 1.70103592e+01 1.92992109e+00 5.53611716e-01 4.23771036e+03
2.19433594e+03 1.70569341e-02 1.02444526e+02 2.99907761e+01 1.70157537e+01 1.91812019e+00 5.53557921e-01 4.23864236e+03
2.19580078e+03 1.70579065e-02 1.02490180e+02 2.99910948e+01 1.70211210e+01 1.90504157e+00 5.53504490e-01 4.23957012e+03
2.19726562e+03 1.70591562e-02 1.02535661e+02 2.99913636e+01 1.70264767e+01 1.89096966e+00 5.53451628e-01 4.24049907e+03
2.19873047e+03 1.70606866e-02 1.02587067e+02 3.00008573e+01 1.70409811e+01 1.88405799e+00 5.53399776e-01 4.24371381e+03
2.20019531e+03 1.70629462e-02 1.02637521e+02 3.00009875e+01 1.70463170e+01 1.87107996e+00 5.53347387e-01 4.24464074e+03
2.20166016e+03 1.70654525e-02 1.02687946e+02 3.00010563e+01 1.70516364e+01 1.85767442e+00 5.53295486e-01 4.24556706e+03
2.20312500e+03 1.70667671e-02 1.02738144e+02 3.00010493e+01 1.70569321e+01 1.84445767e+00 5.53243973e-01 4.24649020e+03
2.20458984e+03 1.70663415e-02 1.02787996e+02 3.00009641e+01 1.70622046e+01 1.83210507e+00 5.53192836e-01 4.24741020e+03
2.20605469e+03 1.70658996e-02 1.02837505e+02 3.00008064e+01 1.70674596e+01 1.81971221e+00 5.53142124e-01 4.24832889e+03
2.20751953e+03 1.70681359e-02 1.02886660e+02 3.00005811e+01 1.70727022e+01 1.80596927e+00 5.53091877e-01 4.24924780e+03
2.20898438e+03 1.70724690e-02 1.02935277e+02 3.00002790e+01 1.70779268e+01 1.79131692e+00 5.53042030e-01 4.25016508e+03
2.21044922e+03 1.70757160e-02 1.02983056e+02 2.99998774e+01 1.70831201e+01 1.77688797e+00 5.52992418e-01 4.25107614e+03
2.21191406e+03 1.70785921e-02 1.03029731e+02 2.99993543e+01 1.70882691e+01 1.76274350e+00 5.52942883e-01 4.25197656e+03
2.21337891e+03 1.70824144e-02 1.03075199e+02 2.99986949e+01 1.70933621e+01 1.74861810e+00 5.52893320e-01 4.25286259e+03
2.21484375e+03 1.70857199e-02 1.03119565e+02 2.99978910e+01 1.70983905e+01 1.73454652e+00 5.52843669e-01 4.25373162e+03
